2025-03-20 12:45:59.238,176,White,"Card","No","Resources",-1,-1,"Clay: 1, Food: 4, Animal: 2, Wood: 0, Metal: 0"
2025-03-20 12:45:59.274,176,White,"Village","No","Resources",1,3,"Clay: 1, Food: 0, Animal: 2, Wood: 0, Metal: 1"
2025-03-20 12:45:59.277,176,White,"Road","No","Resources",6,9,"Clay: 1, Food: 0, Animal: 2, Wood: 0, Metal: 1"
2025-03-20 12:45:59.362,177,Red,"Village","No","Location",0,3,""
2025-03-20 12:45:59.369,177,Red,"Road","No","Resources",10,8,"Clay: 0, Metal: 4, Food: 0, Animal: 1, Wood: 4"
2025-03-20 12:45:59.373,177,Red,"Town","No","Resources",2,3,"Clay: 0, Metal: 4, Food: 0, Animal: 1, Wood: 4"
2025-03-20 12:45:59.435,178,Orange,"Village","No","Location",0,3,""
2025-03-20 12:45:59.440,178,Orange,"Road","No","Resources",6,11,"Wood: 2, Animal: 3, Clay: 0, Food: 0, Metal: 0"
2025-03-20 12:45:59.446,178,Orange,"Card","No","Resources",-1,-1,"Wood: 2, Animal: 3, Clay: 0, Food: 0, Metal: 0"
2025-03-20 12:45:59.507,179,Blue,"Card","No","Resources",-1,-1,"Animal: 5, Metal: 1, Clay: 0, Food: 0, Wood: 0"
2025-03-20 12:45:59.510,179,Blue,"Road","No","Resources",6,10,"Animal: 5, Metal: 1, Clay: 0, Food: 0, Wood: 0"
2025-03-20 12:45:59.592,180,White,"Road","No","Resources",6,9,"Clay: 1, Food: 0, Animal: 1, Wood: 0, Metal: 0"
2025-03-20 12:45:59.710,182,Orange,"Card","No","Resources",-1,-1,"Wood: 3, Animal: 3, Clay: 0, Food: 0, Metal: 0"
2025-03-20 12:45:59.858,182,Orange,"Village","No","Location",0,3,""
2025-03-20 12:45:59.865,182,Orange,"Card","No","Resources",-1,-1,"Wood: 3, Animal: 3, Clay: 0, Food: 0, Metal: 0"
2025-03-20 12:45:59.868,182,Orange,"Road","No","Resources",6,11,"Wood: 3, Animal: 3, Clay: 0, Food: 0, Metal: 0"
2025-03-20 12:45:59.873,182,Orange,"Town","No","Resources",2,4,"Wood: 3, Animal: 3, Clay: 0, Food: 0, Metal: 0"
2025-03-20 12:45:59.939,183,Blue,"Card","No","Resources",-1,-1,"Animal: 5, Metal: 1, Clay: 1, Food: 0, Wood: 0"
2025-03-20 12:45:59.953,183,Blue,"Village","No","Resources",1,3,"Animal: 6, Metal: 1, Clay: 1, Food: 0, Wood: 0"
2025-03-20 12:45:59.956,183,Blue,"Town","No","Resources",2,4,"Animal: 6, Metal: 1, Clay: 1, Food: 0, Wood: 0"
2025-03-20 12:45:59.959,183,Blue,"Card","No","Resources",-1,-1,"Animal: 6, Metal: 1, Clay: 1, Food: 0, Wood: 0"
2025-03-20 12:46:00.080,184,White,"Card","No","Resources",-1,-1,"Clay: 3, Food: 0, Animal: 2, Wood: 1, Metal: 0"
2025-03-20 12:46:00.105,184,White,"Town","No","Resources",2,4,"Clay: 2, Food: 0, Animal: 2, Wood: 0, Metal: 0"
2025-03-20 12:46:00.161,185,Red,"Card","No","Resources",-1,-1,"Clay: 0, Metal: 5, Food: 2, Animal: 0, Wood: 2"
2025-03-20 12:46:00.364,186,Orange,"Card","No","Resources",-1,-1,"Wood: 3, Animal: 4, Clay: 0, Food: 0, Metal: 0"
2025-03-20 12:46:00.397,186,Orange,"Village","No","Location",0,3,""
2025-03-20 12:46:00.403,186,Orange,"Road","No","Resources",6,11,"Wood: 3, Animal: 5, Clay: 0, Food: 0, Metal: 0"
2025-03-20 12:46:00.409,186,Orange,"Card","No","Resources",-1,-1,"Wood: 3, Animal: 5, Clay: 0, Food: 0, Metal: 0"
2025-03-20 12:46:00.507,187,Blue,"Card","No","Resources",-1,-1,"Animal: 5, Metal: 1, Clay: 0, Food: 0, Wood: 0"
2025-03-20 12:46:00.528,187,Blue,"Card","No","Resources",-1,-1,"Animal: 5, Metal: 1, Clay: 0, Food: 0, Wood: 0"
2025-03-20 12:46:00.532,187,Blue,"Town","No","Resources",2,4,"Animal: 5, Metal: 1, Clay: 0, Food: 0, Wood: 0"
2025-03-20 12:46:00.539,187,Blue,"Road","No","Resources",5,10,"Animal: 5, Metal: 1, Clay: 0, Food: 0, Wood: 0"
2025-03-20 12:46:00.683,189,Red,"Card","No","Resources",-1,-1,"Clay: 0, Metal: 3, Food: 3, Animal: 0, Wood: 2"
2025-03-20 12:46:00.695,189,Red,"Card","No","Resources",-1,-1,"Clay: 0, Metal: 3, Food: 3, Animal: 0, Wood: 2"
2025-03-20 12:46:00.812,189,Red,"Road","No","Resources",10,8,"Clay: 0, Metal: 0, Food: 5, Animal: 0, Wood: 2"
2025-03-20 12:46:00.812,189,Red,"Village","No","Location",0,3,""
2025-03-20 12:46:00.817,189,Red,"Card","No","Resources",-1,-1,"Clay: 0, Metal: 0, Food: 5, Animal: 0, Wood: 2"
2025-03-20 12:46:00.872,190,Orange,"Card","No","Resources",-1,-1,"Wood: 3, Animal: 2, Clay: 0, Food: 1, Metal: 0"
2025-03-20 12:46:00.886,190,Orange,"Town","No","Resources",2,4,"Wood: 3, Animal: 2, Clay: 0, Food: 1, Metal: 0"
2025-03-20 12:46:00.889,190,Orange,"Card","No","Resources",-1,-1,"Wood: 3, Animal: 2, Clay: 0, Food: 1, Metal: 0"
2025-03-20 12:46:00.950,191,Blue,"Card","No","Resources",-1,-1,"Animal: 6, Metal: 1, Clay: 0, Food: 0, Wood: 0"
2025-03-20 12:46:01.119,192,White,"Town","No","Resources",2,4,"Clay: 2, Food: 1, Animal: 5, Wood: 0, Metal: 0"
2025-03-20 12:46:01.125,192,White,"Village","No","Resources",1,3,"Clay: 2, Food: 1, Animal: 5, Wood: 0, Metal: 0"
2025-03-20 12:46:01.176,193,Red,"Card","No","Resources",-1,-1,"Clay: 0, Metal: 2, Food: 4, Animal: 0, Wood: 1"
2025-03-20 12:46:01.185,193,Red,"Village","No","Location",0,3,""
2025-03-20 12:46:01.220,193,Red,"Road","No","Resources",10,8,"Clay: 0, Metal: 3, Food: 2, Animal: 0, Wood: 2"
2025-03-20 12:46:01.223,193,Red,"Card","No","Resources",-1,-1,"Clay: 0, Metal: 3, Food: 2, Animal: 0, Wood: 2"
2025-03-20 12:46:01.343,194,Orange,"Card","No","Resources",-1,-1,"Wood: 4, Animal: 0, Clay: 0, Food: 1, Metal: 1"
2025-03-20 12:46:01.371,194,Orange,"Village","No","Location",0,3,""
2025-03-20 12:46:01.377,194,Orange,"Town","No","Resources",2,4,"Wood: 0, Animal: 0, Clay: 0, Food: 1, Metal: 2"
2025-03-20 12:46:01.380,194,Orange,"Road","No","Resources",6,11,"Wood: 0, Animal: 0, Clay: 0, Food: 1, Metal: 2"
2025-03-20 12:46:01.440,195,Blue,"Card","No","Resources",-1,-1,"Animal: 7, Metal: 1, Clay: 0, Food: 0, Wood: 0"
2025-03-20 12:46:01.454,195,Blue,"Village","No","Resources",1,3,"Animal: 7, Metal: 1, Clay: 0, Food: 0, Wood: 0"
2025-03-20 12:46:01.487,195,Blue,"Road","No","Resources",5,10,"Animal: 3, Metal: 1, Clay: 1, Food: 0, Wood: 0"
2025-03-20 12:46:01.545,196,White,"Card","No","Resources",-1,-1,"Clay: 2, Food: 1, Animal: 5, Wood: 0, Metal: 0"
2025-03-20 12:46:01.559,196,White,"Card","No","Resources",-1,-1,"Clay: 2, Food: 1, Animal: 5, Wood: 0, Metal: 0"
2025-03-20 12:46:01.628,197,Red,"Card","No","Resources",-1,-1,"Clay: 0, Metal: 0, Food: 0, Animal: 4, Wood: 6"
2025-03-20 12:46:01.735,197,Red,"Road","No","Resources",10,8,"Clay: 0, Metal: 0, Food: 0, Animal: 4, Wood: 1"
2025-03-20 12:46:01.738,197,Red,"Card","No","Resources",-1,-1,"Clay: 0, Metal: 0, Food: 0, Animal: 4, Wood: 1"
2025-03-20 12:46:01.738,197,Red,"Village","No","Location",0,4,""
2025-03-20 12:46:01.817,198,Orange,"Village","No","Location",0,3,""
2025-03-20 12:46:01.887,199,Blue,"Town","No","Resources",2,4,"Animal: 3, Metal: 3, Clay: 1, Food: 0, Wood: 0"
2025-03-20 12:46:01.964,200,White,"Town","No","Resources",2,4,"Clay: 2, Food: 0, Animal: 2, Wood: 0, Metal: 0"
2025-03-20 12:46:01.967,200,White,"Village","No","Resources",1,3,"Clay: 2, Food: 0, Animal: 2, Wood: 0, Metal: 0"
2025-03-20 12:46:01.970,200,White,"Road","No","Resources",5,8,"Clay: 2, Food: 0, Animal: 2, Wood: 0, Metal: 0"
2025-03-20 12:46:01.973,200,White,"Card","No","Resources",-1,-1,"Clay: 2, Food: 0, Animal: 2, Wood: 0, Metal: 0"
2025-03-20 12:46:02.082,201,Red,"Road","No","Resources",10,8,"Clay: 0, Metal: 1, Food: 1, Animal: 4, Wood: 3"
2025-03-20 12:46:02.082,201,Red,"Village","No","Location",0,4,""
2025-03-20 12:46:02.159,202,Orange,"Card","No","Resources",-1,-1,"Wood: 1, Animal: 0, Clay: 0, Food: 0, Metal: 1"
2025-03-20 12:46:02.231,203,Blue,"Card","No","Resources",-1,-1,"Animal: 3, Metal: 3, Clay: 2, Food: 0, Wood: 0"
2025-03-20 12:46:02.346,203,Blue,"Village","No","Resources",1,3,"Animal: 1, Metal: 2, Clay: 1, Food: 0, Wood: 0"
2025-03-20 12:46:02.349,203,Blue,"Card","No","Resources",-1,-1,"Animal: 1, Metal: 2, Clay: 1, Food: 0, Wood: 0"
2025-03-20 12:46:02.352,203,Blue,"Town","No","Resources",2,4,"Animal: 1, Metal: 2, Clay: 1, Food: 0, Wood: 0"
2025-03-20 12:46:02.425,204,White,"Town","No","Resources",2,4,"Clay: 3, Food: 0, Animal: 2, Wood: 0, Metal: 0"
2025-03-20 12:46:02.428,204,White,"Village","No","Resources",1,3,"Clay: 3, Food: 0, Animal: 2, Wood: 0, Metal: 0"
2025-03-20 12:46:02.431,204,White,"Road","No","Resources",5,8,"Clay: 3, Food: 0, Animal: 2, Wood: 0, Metal: 0"
2025-03-20 12:46:02.436,204,White,"Card","No","Resources",-1,-1,"Clay: 3, Food: 0, Animal: 2, Wood: 0, Metal: 0"
2025-03-20 12:46:02.503,205,Red,"Town","No","Resources",1,2,"Clay: 0, Metal: 2, Food: 0, Animal: 5, Wood: 4"
2025-03-20 12:46:02.566,206,Orange,"Town","No","Resources",2,4,"Wood: 2, Animal: 1, Clay: 0, Food: 0, Metal: 1"
2025-03-20 12:46:02.566,206,Orange,"Village","No","Location",0,3,""
2025-03-20 12:46:02.571,206,Orange,"Card","No","Resources",-1,-1,"Wood: 2, Animal: 1, Clay: 0, Food: 0, Metal: 1"
2025-03-20 12:46:02.574,206,Orange,"Road","No","Resources",6,11,"Wood: 2, Animal: 1, Clay: 0, Food: 0, Metal: 1"
2025-03-20 12:46:02.710,208,White,"Card","No","Resources",-1,-1,"Clay: 3, Food: 1, Animal: 2, Wood: 0, Metal: 0"
2025-03-20 12:46:02.725,208,White,"Road","No","Resources",5,8,"Clay: 3, Food: 1, Animal: 3, Wood: 0, Metal: 0"
2025-03-20 12:46:02.728,208,White,"Town","No","Resources",2,4,"Clay: 3, Food: 1, Animal: 3, Wood: 0, Metal: 0"
2025-03-20 12:46:02.800,209,Red,"Village","No","Location",0,4,""
2025-03-20 12:46:02.907,210,Orange,"Village","No","Location",0,3,""
2025-03-20 12:46:02.914,210,Orange,"Town","No","Resources",2,4,"Wood: 2, Animal: 2, Clay: 0, Food: 0, Metal: 1"
2025-03-20 12:46:02.975,211,Blue,"Road","No","Resources",5,10,"Animal: 3, Metal: 3, Clay: 2, Food: 0, Wood: 0"
2025-03-20 12:46:02.980,211,Blue,"Card","No","Resources",-1,-1,"Animal: 3, Metal: 3, Clay: 2, Food: 0, Wood: 0"
2025-03-20 12:46:02.983,211,Blue,"Town","No","Resources",2,4,"Animal: 3, Metal: 3, Clay: 2, Food: 0, Wood: 0"
2025-03-20 12:46:03.058,212,White,"Town","No","Resources",2,4,"Clay: 5, Food: 1, Animal: 3, Wood: 0, Metal: 0"
2025-03-20 12:46:03.144,213,Red,"Card","No","Resources",-1,-1,"Clay: 0, Metal: 0, Food: 3, Animal: 5, Wood: 8"
2025-03-20 12:46:03.155,213,Red,"Card","No","Resources",-1,-1,"Clay: 0, Metal: 0, Food: 3, Animal: 5, Wood: 8"
2025-03-20 12:46:03.157,213,Red,"Road","No","Resources",10,8,"Clay: 0, Metal: 0, Food: 3, Animal: 5, Wood: 8"
2025-03-20 12:46:03.160,213,Red,"Town","No","Resources",1,2,"Clay: 0, Metal: 0, Food: 3, Animal: 5, Wood: 8"
2025-03-20 12:46:03.211,214,Orange,"Card","No","Resources",-1,-1,"Wood: 2, Animal: 3, Clay: 0, Food: 0, Metal: 1"
2025-03-20 12:46:03.220,214,Orange,"Village","No","Location",0,3,""
2025-03-20 12:46:03.228,214,Orange,"Road","No","Resources",6,11,"Wood: 2, Animal: 3, Clay: 0, Food: 0, Metal: 1"
2025-03-20 12:46:03.359,216,White,"Card","No","Resources",-1,-1,"Clay: 5, Food: 1, Animal: 3, Wood: 0, Metal: 0"
2025-03-20 12:46:03.372,216,White,"Card","No","Resources",-1,-1,"Clay: 6, Food: 1, Animal: 3, Wood: 0, Metal: 0"
2025-03-20 12:46:03.374,216,White,"Road","No","Resources",5,8,"Clay: 6, Food: 1, Animal: 3, Wood: 0, Metal: 0"
2025-03-20 12:46:03.377,216,White,"Village","No","Resources",1,3,"Clay: 6, Food: 1, Animal: 3, Wood: 0, Metal: 0"
2025-03-20 12:46:03.379,216,White,"Town","No","Resources",2,4,"Clay: 6, Food: 1, Animal: 3, Wood: 0, Metal: 0"
2025-03-20 12:46:03.542,218,Orange,"Village","No","Location",0,3,""
2025-03-20 12:46:03.638,219,Blue,"Card","No","Resources",-1,-1,"Animal: 3, Metal: 4, Clay: 4, Food: 0, Wood: 0"
2025-03-20 12:46:03.697,220,White,"Card","No","Resources",-1,-1,"Clay: 2, Food: 1, Animal: 3, Wood: 1, Metal: 0"
2025-03-20 12:46:03.708,220,White,"Card","No","Resources",-1,-1,"Clay: 2, Food: 1, Animal: 3, Wood: 1, Metal: 0"
2025-03-20 12:46:03.869,0,no_colour,"Test","Yes","",99,20,"Test: 1"
2025-03-20 12:46:05.006,2,Red,"Card","No","Resources",-1,-1,"Wood: 3, Clay: 1, Animal: 1"
2025-03-20 12:46:05.008,2,Red,"Town","No","Resources",2,4,"Wood: 3, Clay: 1, Animal: 1"
2025-03-20 12:46:05.077,3,White,"Card","No","Resources",-1,-1,"Clay: 1, Food: 2"
2025-03-20 12:46:05.088,3,White,"Town","No","Resources",2,4,"Clay: 2, Food: 2"
2025-03-20 12:46:05.146,4,Blue,"Card","No","Resources",-1,-1,"Food: 0, Animal: 1, Metal: 0"
2025-03-20 12:46:05.162,4,Blue,"Town","No","Resources",2,4,"Food: 2, Animal: 1, Metal: 0"
2025-03-20 12:46:05.165,4,Blue,"Road","No","Resources",8,13,"Food: 2, Animal: 1, Metal: 0"
2025-03-20 12:46:05.165,4,Blue,"Village","No","Location",0,3,""
2025-03-20 12:46:05.226,5,Orange,"Card","No","Resources",-1,-1,"Wood: 1, Animal: 3"
2025-03-20 12:46:05.234,5,Orange,"Village","No","Location",0,3,""
2025-03-20 12:46:05.241,5,Orange,"Card","No","Resources",-1,-1,"Wood: 1, Animal: 3"
2025-03-20 12:46:05.244,5,Orange,"Road","No","Resources",6,13,"Wood: 1, Animal: 3"
2025-03-20 12:46:05.312,6,Red,"Village","No","Resources",1,3,"Wood: 2, Clay: 0, Animal: 1"
2025-03-20 12:46:05.390,7,White,"Road","No","Resources",7,13,"Clay: 2, Food: 3"
2025-03-20 12:46:05.473,8,Blue,"Road","No","Resources",8,13,"Food: 3, Animal: 1, Metal: 0, Clay: 1"
2025-03-20 12:46:05.476,8,Blue,"Village","No","Location",0,3,""
2025-03-20 12:46:05.482,8,Blue,"Town","No","Resources",2,4,"Food: 3, Animal: 1, Metal: 0, Clay: 1"
2025-03-20 12:46:05.577,9,Orange,"Village","No","Location",0,3,""
2025-03-20 12:46:05.649,10,Red,"Card","No","Resources",-1,-1,"Wood: 2, Clay: 0, Animal: 2"
2025-03-20 12:46:05.716,11,White,"Card","No","Resources",-1,-1,"Clay: 2, Food: 3"
2025-03-20 12:46:05.728,11,White,"Card","No","Resources",-1,-1,"Clay: 2, Food: 3"
2025-03-20 12:46:05.796,12,Blue,"Village","No","Location",0,3,""
2025-03-20 12:46:05.802,12,Blue,"Road","No","Resources",8,13,"Food: 5, Animal: 5, Metal: 1, Clay: 1"
2025-03-20 12:46:05.876,13,Orange,"Card","No","Resources",-1,-1,"Wood: 1, Animal: 0, Metal: 1"
2025-03-20 12:46:05.884,13,Orange,"Village","No","Location",0,3,""
2025-03-20 12:46:06.089,16,Blue,"Card","No","Resources",-1,-1,"Food: 8, Animal: 4, Metal: 0, Clay: 2"
2025-03-20 12:46:06.114,16,Blue,"Village","No","Location",0,3,""
2025-03-20 12:46:06.185,17,Orange,"Village","No","Location",0,3,""
2025-03-20 12:46:06.192,17,Orange,"Road","No","Resources",6,13,"Wood: 1, Animal: 0, Metal: 1"
2025-03-20 12:46:06.194,17,Orange,"Card","No","Resources",-1,-1,"Wood: 1, Animal: 0, Metal: 1"
2025-03-20 12:46:06.341,19,White,"Card","No","Resources",-1,-1,"Clay: 2, Food: 4"
2025-03-20 12:46:06.446,19,White,"Town","No","Resources",2,4,"Clay: 2, Food: 4"
2025-03-20 12:46:06.446,19,White,"Village","No","Location",0,3,""
2025-03-20 12:46:06.535,20,Blue,"Card","No","Resources",-1,-1,"Food: 0, Animal: 3, Metal: 0, Clay: 2"
2025-03-20 12:46:06.539,20,Blue,"Road","No","Resources",8,13,"Food: 0, Animal: 3, Metal: 0, Clay: 2"
2025-03-20 12:46:06.539,20,Blue,"Village","No","Location",0,3,""
2025-03-20 12:46:06.605,21,Orange,"Card","No","Resources",-1,-1,"Wood: 1, Animal: 1, Metal: 1"
2025-03-20 12:46:06.613,21,Orange,"Village","No","Location",0,3,""
2025-03-20 12:46:06.618,21,Orange,"Town","No","Resources",2,4,"Wood: 1, Animal: 1, Metal: 1"
2025-03-20 12:46:06.621,21,Orange,"Road","No","Resources",6,13,"Wood: 1, Animal: 1, Metal: 1"
2025-03-20 12:46:06.675,22,Red,"Card","No","Resources",-1,-1,"Wood: 7, Clay: 0, Animal: 0, Food: 1"
2025-03-20 12:46:06.720,22,Red,"Village","No","Resources",1,3,"Wood: 5, Clay: 0, Animal: 0, Food: 1, Metal: 1"
2025-03-20 12:46:06.723,22,Red,"Town","No","Resources",2,4,"Wood: 5, Clay: 0, Animal: 0, Food: 1, Metal: 1"
2025-03-20 12:46:06.726,22,Red,"Road","No","Resources",8,12,"Wood: 5, Clay: 0, Animal: 0, Food: 1, Metal: 1"
2025-03-20 12:46:06.729,22,Red,"Card","No","Resources",-1,-1,"Wood: 5, Clay: 0, Animal: 0, Food: 1, Metal: 1"
2025-03-20 12:46:06.799,23,White,"Card","No","Resources",-1,-1,"Clay: 2, Food: 4"
2025-03-20 12:46:06.802,23,White,"Town","No","Resources",2,4,"Clay: 2, Food: 4"
2025-03-20 12:46:06.804,23,White,"Village","No","Location",0,3,""
2025-03-20 12:46:06.860,24,Blue,"Card","No","Resources",-1,-1,"Food: 2, Animal: 3, Metal: 0, Clay: 2"
2025-03-20 12:46:06.909,24,Blue,"Village","No","Location",0,3,""
2025-03-20 12:46:06.937,24,Blue,"Card","No","Resources",-1,-1,"Food: 2, Animal: 3, Metal: 0, Clay: 2, Wood: 1"
2025-03-20 12:46:06.940,24,Blue,"Town","No","Resources",2,4,"Food: 2, Animal: 3, Metal: 0, Clay: 2, Wood: 1"
2025-03-20 12:46:07.075,26,Red,"Village","No","Resources",1,3,"Wood: 2, Clay: 0, Animal: 0, Food: 1, Metal: 1"
2025-03-20 12:46:07.078,26,Red,"Road","No","Resources",7,12,"Wood: 2, Clay: 0, Animal: 0, Food: 1, Metal: 1"
2025-03-20 12:46:07.081,26,Red,"Town","No","Resources",2,4,"Wood: 2, Clay: 0, Animal: 0, Food: 1, Metal: 1"
2025-03-20 12:46:07.087,26,Red,"Card","No","Resources",-1,-1,"Wood: 2, Clay: 0, Animal: 0, Food: 1, Metal: 1"
2025-03-20 12:46:07.160,27,White,"Card","No","Resources",-1,-1,"Clay: 2, Food: 4"
2025-03-20 12:46:07.164,27,White,"Town","No","Resources",2,4,"Clay: 2, Food: 4"
2025-03-20 12:46:07.170,27,White,"Road","No","Resources",7,13,"Clay: 2, Food: 4"
2025-03-20 12:46:07.170,27,White,"Village","No","Location",0,3,""
2025-03-20 12:46:07.359,29,Orange,"Road","No","Resources",6,13,"Wood: 0, Animal: 2, Metal: 1"
2025-03-20 12:46:07.359,29,Orange,"Village","No","Location",0,3,""
2025-03-20 12:46:07.434,30,Red,"Village","No","Resources",1,3,"Wood: 2, Clay: 0, Animal: 0, Food: 1, Metal: 1"
2025-03-20 12:46:07.436,30,Red,"Road","No","Resources",7,12,"Wood: 2, Clay: 0, Animal: 0, Food: 1, Metal: 1"
2025-03-20 12:46:07.494,31,White,"Card","No","Resources",-1,-1,"Clay: 2, Food: 4"
2025-03-20 12:46:07.507,31,White,"Town","No","Resources",2,4,"Clay: 2, Food: 4"
2025-03-20 12:46:07.584,32,Blue,"Card","No","Resources",-1,-1,"Food: 6, Animal: 1, Metal: 0, Clay: 2, Wood: 1"
2025-03-20 12:46:07.584,32,Blue,"Village","No","Location",0,3,""
2025-03-20 12:46:07.647,33,Orange,"Card","No","Resources",-1,-1,"Wood: 0, Animal: 2, Metal: 1"
2025-03-20 12:46:07.661,33,Orange,"Road","No","Resources",6,13,"Wood: 0, Animal: 2, Metal: 1"
2025-03-20 12:46:07.664,33,Orange,"Card","No","Resources",-1,-1,"Wood: 0, Animal: 2, Metal: 1"
2025-03-20 12:46:07.664,33,Orange,"Village","No","Location",0,3,""
2025-03-20 12:46:07.727,34,Red,"Card","No","Resources",-1,-1,"Wood: 4, Clay: 0, Animal: 0, Food: 1, Metal: 1"
2025-03-20 12:46:07.773,34,Red,"Road","No","Resources",7,12,"Wood: 3, Clay: 0, Animal: 0, Food: 1, Metal: 2"
2025-03-20 12:46:07.776,34,Red,"Card","No","Resources",-1,-1,"Wood: 3, Clay: 0, Animal: 0, Food: 1, Metal: 2"
2025-03-20 12:46:07.780,34,Red,"Town","No","Resources",2,4,"Wood: 3, Clay: 0, Animal: 0, Food: 1, Metal: 2"
2025-03-20 12:46:07.786,34,Red,"Village","No","Resources",1,3,"Wood: 3, Clay: 0, Animal: 0, Food: 1, Metal: 2"
2025-03-20 12:46:07.959,35,White,"Card","No","Resources",-1,-1,"Clay: 2, Food: 5"
2025-03-20 12:46:07.962,35,White,"Road","No","Resources",7,13,"Clay: 2, Food: 5"
2025-03-20 12:46:08.016,36,Blue,"Card","No","Resources",-1,-1,"Food: 6, Animal: 0, Metal: 0, Clay: 1, Wood: 0"
2025-03-20 12:46:08.024,36,Blue,"Village","No","Location",0,3,""
2025-03-20 12:46:08.110,37,Orange,"Card","No","Resources",-1,-1,"Wood: 0, Animal: 2, Metal: 1"
2025-03-20 12:46:08.126,37,Orange,"Village","No","Location",0,3,""
2025-03-20 12:46:08.133,37,Orange,"Card","No","Resources",-1,-1,"Wood: 0, Animal: 2, Metal: 1"
2025-03-20 12:46:08.183,38,Red,"Card","No","Resources",-1,-1,"Wood: 3, Clay: 0, Animal: 0, Food: 0, Metal: 2"
2025-03-20 12:46:08.200,38,Red,"Village","No","Resources",1,3,"Wood: 3, Clay: 0, Animal: 0, Food: 0, Metal: 2"
2025-03-20 12:46:08.268,39,White,"Road","No","Resources",7,13,"Clay: 2, Food: 7"
2025-03-20 12:46:08.268,39,White,"Village","No","Location",0,3,""
2025-03-20 12:46:08.324,40,Blue,"Card","No","Resources",-1,-1,"Food: 4, Animal: 1, Metal: 0, Clay: 4, Wood: 0"
2025-03-20 12:46:08.497,42,Red,"Card","No","Resources",-1,-1,"Wood: 5, Clay: 0, Animal: 2, Food: 0, Metal: 2"
2025-03-20 12:46:08.540,42,Red,"Village","No","Resources",1,3,"Wood: 2, Clay: 1, Animal: 2, Food: 0, Metal: 2"
2025-03-20 12:46:08.565,42,Red,"Road","No","Resources",8,11,"Wood: 1, Clay: 0, Animal: 2, Food: 0, Metal: 2"
2025-03-20 12:46:08.569,42,Red,"Town","No","Resources",2,4,"Wood: 1, Clay: 0, Animal: 2, Food: 0, Metal: 2"
2025-03-20 12:46:08.645,43,White,"Town","No","Resources",2,4,"Clay: 2, Food: 8"
2025-03-20 12:46:08.645,43,White,"Village","No","Location",0,3,""
2025-03-20 12:46:08.715,44,Blue,"Card","No","Resources",-1,-1,"Food: 6, Animal: 2, Metal: 0, Clay: 5, Wood: 0"
2025-03-20 12:46:08.715,44,Blue,"Village","No","Location",0,3,""
2025-03-20 12:46:08.721,44,Blue,"Road","No","Resources",7,12,"Food: 6, Animal: 2, Metal: 0, Clay: 5, Wood: 0"
2025-03-20 12:46:08.773,45,Orange,"Card","No","Resources",-1,-1,"Wood: 1, Animal: 4, Metal: 1"
2025-03-20 12:46:08.960,45,Orange,"Village","No","Location",0,3,""
2025-03-20 12:46:09.049,46,Red,"Card","No","Resources",-1,-1,"Wood: 1, Clay: 1, Animal: 2, Food: 0, Metal: 2"
2025-03-20 12:46:09.096,46,Red,"Village","No","Resources",1,3,"Wood: 0, Clay: 0, Animal: 2, Food: 0, Metal: 2"
2025-03-20 12:46:09.158,47,White,"Card","No","Resources",-1,-1,"Clay: 0, Food: 7, Wood: 0"
2025-03-20 12:46:09.172,47,White,"Card","No","Resources",-1,-1,"Clay: 0, Food: 7, Wood: 0"
2025-03-20 12:46:09.172,47,White,"Village","No","Location",0,3,""
2025-03-20 12:46:09.267,48,Blue,"Card","No","Resources",-1,-1,"Food: 5, Animal: 0, Metal: 0, Clay: 3, Wood: 0"
2025-03-20 12:46:09.426,48,Blue,"Road","No","Resources",7,12,"Food: 3, Animal: 0, Metal: 0, Clay: 1, Wood: 0"
2025-03-20 12:46:09.429,48,Blue,"Town","No","Resources",2,4,"Food: 3, Animal: 0, Metal: 0, Clay: 1, Wood: 0"
2025-03-20 12:46:09.429,48,Blue,"Village","No","Location",0,3,""
2025-03-20 12:46:09.490,49,Orange,"Card","No","Resources",-1,-1,"Wood: 0, Animal: 2, Metal: 1, Clay: 0"
2025-03-20 12:46:09.567,50,Red,"Card","No","Resources",-1,-1,"Wood: 2, Clay: 0, Animal: 2, Food: 0, Metal: 2"
2025-03-20 12:46:09.579,50,Red,"Card","No","Resources",-1,-1,"Wood: 2, Clay: 0, Animal: 2, Food: 0, Metal: 2"
2025-03-20 12:46:09.613,50,Red,"Road","No","Resources",9,10,"Wood: 3, Clay: 0, Animal: 2, Food: 0, Metal: 2"
2025-03-20 12:46:09.616,50,Red,"Village","No","Resources",2,3,"Wood: 3, Clay: 0, Animal: 2, Food: 0, Metal: 2"
2025-03-20 12:46:09.619,50,Red,"Card","No","Resources",-1,-1,"Wood: 3, Clay: 0, Animal: 2, Food: 0, Metal: 2"
2025-03-20 12:46:09.678,51,White,"Card","No","Resources",-1,-1,"Clay: 0, Food: 4, Wood: 0, Animal: 1"
2025-03-20 12:46:09.690,51,White,"Card","No","Resources",-1,-1,"Clay: 0, Food: 4, Wood: 0, Animal: 1"
2025-03-20 12:46:09.732,51,White,"Card","No","Resources",-1,-1,"Clay: 0, Food: 4, Wood: 0, Animal: 1"
2025-03-20 12:46:09.766,51,White,"Town","No","Resources",2,4,"Clay: 0, Food: 4, Wood: 0, Animal: 1, Metal: 1"
2025-03-20 12:46:09.766,51,White,"Village","No","Location",0,3,""
